   1.9600000000000000e+03	   5.3311475409836069e+00	
   1.9610000000000000e+03	   6.1923287671232874e+00	
   1.9620000000000000e+03	   4.4402739726027400e+00	
   1.9630000000000000e+03	   4.7090410958904112e+00	
   1.9640000000000000e+03	   5.3836065573770480e+00	
   1.9650000000000000e+03	   4.3347945205479457e+00	
   1.9660000000000000e+03	   4.2624657534246575e+00	
   1.9670000000000000e+03	   5.6249315068493138e+00	
   1.9680000000000000e+03	   4.8286885245901630e+00	
   1.9690000000000000e+03	   4.7068493150684931e+00	
   1.9700000000000000e+03	   4.0608219178082194e+00	
   1.9710000000000000e+03	   5.5073972602739731e+00	
   1.9720000000000000e+03	   6.0516393442622940e+00	
   1.9730000000000000e+03	   5.8334246575342457e+00	
   1.9740000000000000e+03	   6.4032876712328761e+00	
   1.9750000000000000e+03	   7.0008219178082198e+00	
   1.9760000000000000e+03	   4.7475409836065570e+00	
   1.9770000000000000e+03	   5.1663013698630147e+00	
   1.9780000000000000e+03	   4.4635616438356163e+00	
   1.9790000000000000e+03	   4.5580821917808212e+00	
   1.9800000000000000e+03	   4.5789617486338789e+00	
   1.9810000000000000e+03	   4.6145205479452063e+00	
   1.9820000000000000e+03	   5.4523287671232872e+00	
   1.9830000000000000e+03	   6.0698630136986322e+00	
   1.9840000000000000e+03	   5.9316939890710385e+00	
   1.9850000000000000e+03	   3.3901369863013708e+00	
   1.9860000000000000e+03	   4.9654794520547938e+00	
   1.9870000000000000e+03	   3.5597260273972595e+00	
   1.9880000000000000e+03	   5.5991803278688526e+00	
   1.9890000000000000e+03	   7.1019178082191772e+00	
   1.9900000000000000e+03	   7.0282191780821925e+00	
   1.9910000000000000e+03	   6.1643835616438372e+00	
   1.9920000000000000e+03	   6.7278688524590162e+00	
   1.9930000000000000e+03	   5.8884931506849316e+00	
   1.9940000000000000e+03	   6.0621917808219186e+00	
   1.9950000000000000e+03	   5.7221917808219160e+00	
   1.9960000000000000e+03	   5.0532786885245908e+00	
   1.9970000000000000e+03	   6.6830136986301358e+00	
   1.9980000000000000e+03	   5.7328767123287658e+00	
   1.9990000000000000e+03	   6.9810958904109599e+00	
   2.0000000000000000e+03	   7.3587431693989052e+00	
   2.0010000000000000e+03	   6.4175342465753413e+00	
   2.0020000000000000e+03	   6.8287671232876725e+00	
   2.0030000000000000e+03	   6.5287671232876709e+00	
   2.0040000000000000e+03	   6.3568306010928968e+00	
   2.0050000000000000e+03	   6.6989041095890398e+00	
   2.0060000000000000e+03	   7.2665753424657531e+00	
   2.0070000000000000e+03	   6.8832876712328765e+00	
   2.0080000000000000e+03	   7.2005464480874304e+00	
   2.0090000000000000e+03	   6.2928767123287699e+00	
   2.0100000000000000e+03	   4.4956164383561648e+00	
   2.0110000000000000e+03	   7.2057534246575354e+00	
   2.0120000000000000e+03	   5.8508196721311494e+00	
   2.0130000000000000e+03	   6.5586301369863031e+00	
   2.0140000000000000e+03	   7.4517808219178097e+00	
   2.0150000000000000e+03	   7.2369863013698641e+00	
   2.0160000000000000e+03	   6.7863387978142073e+00	
   2.0170000000000000e+03	   6.6468493150684944e+00	
   2.0180000000000000e+03	   7.4452054794520546e+00	
   2.0190000000000000e+03	   7.0830136986301371e+00	
   2.0200000000000000e+03	   8.3549180327868857e+00	
